seed,t_steps,condition,fitness,wall_sec
16206,1000000,gain=200,-2.708675e-05,15.77
16243,1000000,open_loop,-1.536154e-04,14.04
16243,1000000,gain=200,-2.708675e-05,15.75
16280,1000000,open_loop,-1.523523e-04,13.93
16280,1000000,gain=200,-2.708675e-05,16.03
16317,1000000,open_loop,-1.535662e-04,14.01
16317,1000000,gain=200,-2.708675e-05,15.90
16354,1000000,open_loop,-1.539988e-04,13.95
16354,1000000,gain=200,-2.708675e-05,15.79
16391,1000000,open_loop,-1.520553e-04,14.02
16391,1000000,gain=200,-2.708675e-05,16.57
16428,1000000,open_loop,-1.534056e-04,13.91
16428,1000000,gain=200,-2.708675e-05,15.75
16465,1000000,open_loop,-1.530392e-04,13.97
16465,1000000,gain=200,-2.708675e-05,15.78
16502,1000000,open_loop,-1.545854e-04,14.14
16502,1000000,gain=200,-2.708675e-05,15.93
16539,1000000,open_loop,-1.522954e-04,14.09
16539,1000000,gain=200,-2.708675e-05,16.28
16576,1000000,open_loop,-1.533543e-04,13.86
16576,1000000,gain=200,-2.708675e-05,15.73
16613,1000000,open_loop,-1.546280e-04,14.04
16613,1000000,gain=200,-2.708675e-05,15.92
16650,1000000,open_loop,-1.531541e-04,14.12
16650,1000000,gain=200,-2.708675e-05,15.76
16687,1000000,open_loop,-1.527903e-04,14.05
16687,1000000,gain=200,-2.708675e-05,15.81
16724,1000000,open_loop,-1.524668e-04,13.91
16724,1000000,gain=200,-2.708675e-05,15.72
16761,1000000,open_loop,-1.543709e-04,13.99
16761,1000000,gain=200,-2.708675e-05,15.86
16798,1000000,open_loop,-1.535226e-04,14.03
16798,1000000,gain=200,-2.708675e-05,15.76
16835,1000000,open_loop,-1.513104e-04,14.01
16835,1000000,gain=200,-2.708675e-05,15.87
16872,1000000,open_loop,-1.538772e-04,13.95
16872,1000000,gain=200,-2.708675e-05,15.74
16909,1000000,open_loop,-1.519947e-04,13.96
16909,1000000,gain=200,-2.708675e-05,15.86
16946,1000000,open_loop,-1.533104e-04,13.92
16946,1000000,gain=200,-2.708675e-05,15.77
16983,1000000,open_loop,-1.510885e-04,14.03
16983,1000000,gain=200,-2.708675e-05,16.31
17020,1000000,open_loop,-1.535939e-04,13.92
17020,1000000,gain=200,-2.708675e-05,16.12
17057,1000000,open_loop,-1.546676e-04,14.02
17057,1000000,gain=200,-2.708675e-05,15.98
17094,1000000,open_loop,-1.536462e-04,14.00
17094,1000000,gain=200,-2.708675e-05,16.67
17131,1000000,open_loop,-1.523564e-04,14.03
17131,1000000,gain=200,-2.708675e-05,15.77
17168,1000000,open_loop,-1.531355e-04,13.95
17168,1000000,gain=200,-2.708675e-05,15.89
17205,1000000,open_loop,-1.541505e-04,13.95
17205,1000000,gain=200,-2.708675e-05,15.74
17242,1000000,open_loop,-1.521767e-04,14.02
17242,1000000,gain=200,-2.708675e-05,15.87
17279,1000000,open_loop,-1.536585e-04,14.02
17279,1000000,gain=200,-2.708675e-05,15.76
17316,1000000,open_loop,-1.532068e-04,14.08
17316,1000000,gain=200,-2.708675e-05,15.75
17353,1000000,open_loop,-1.536613e-04,14.04
17353,1000000,gain=200,-2.708675e-05,15.74
17390,1000000,open_loop,-1.532906e-04,13.99
17390,1000000,gain=200,-2.708675e-05,15.77
17427,1000000,open_loop,-1.540376e-04,14.12
17427,1000000,gain=200,-2.708675e-05,15.74
17464,1000000,open_loop,-1.524562e-04,14.08
17464,1000000,gain=200,-2.708675e-05,15.85
17501,1000000,open_loop,-1.527551e-04,13.95
17501,1000000,gain=200,-2.708675e-05,15.91
17538,1000000,open_loop,-1.527963e-04,13.99
17538,1000000,gain=200,-2.708675e-05,16.38
17575,1000000,open_loop,-1.539100e-04,14.06
17575,1000000,gain=200,-2.708675e-05,15.76
17612,1000000,open_loop,-1.530546e-04,13.93
17612,1000000,gain=200,-2.708675e-05,16.18
17649,1000000,open_loop,-1.529875e-04,14.01
17649,1000000,gain=200,-2.708675e-05,15.79
17686,1000000,open_loop,-1.540646e-04,14.04
17686,1000000,gain=200,-2.708675e-05,16.32
17723,1000000,open_loop,-1.538804e-04,14.11
17723,1000000,gain=200,-2.708675e-05,15.84
17760,1000000,open_loop,-1.532855e-04,14.05
17760,1000000,gain=200,-2.708675e-05,16.26
17797,1000000,open_loop,-1.523322e-04,14.07
17797,1000000,gain=200,-2.708675e-05,15.85
17834,1000000,open_loop,-1.534035e-04,14.00
17834,1000000,gain=200,-2.708675e-05,15.88
17871,1000000,open_loop,-1.529409e-04,14.08
17871,1000000,gain=200,-2.708675e-05,15.90
17908,1000000,open_loop,-1.528103e-04,13.92
17908,1000000,gain=200,-2.708675e-05,15.72
17945,1000000,open_loop,-1.515065e-04,13.97
17945,1000000,gain=200,-2.708675e-05,15.74
17982,1000000,open_loop,-1.534165e-04,13.91
17982,1000000,gain=200,-2.708675e-05,15.73
18019,1000000,open_loop,-1.538329e-04,14.03
18019,1000000,gain=200,-2.708675e-05,15.88
18056,1000000,open_loop,-1.536895e-04,14.01
18056,1000000,gain=200,-2.708675e-05,15.76
18093,1000000,open_loop,-1.531127e-04,14.01
18093,1000000,gain=200,-2.708675e-05,15.91
18130,1000000,open_loop,-1.535618e-04,13.94
18130,1000000,gain=200,-2.708675e-05,15.76
18167,1000000,open_loop,-1.524519e-04,14.08
18167,1000000,gain=200,-2.708675e-05,15.80
18204,1000000,open_loop,-1.531366e-04,14.02
18204,1000000,gain=200,-2.708675e-05,16.08
18241,1000000,open_loop,-1.534868e-04,14.00
18241,1000000,gain=200,-2.708675e-05,16.48
18278,1000000,open_loop,-1.532323e-04,14.11
18278,1000000,gain=200,-2.708675e-05,15.81
18315,1000000,open_loop,-1.525429e-04,14.04
18315,1000000,gain=200,-2.708675e-05,16.41
18352,1000000,open_loop,-1.535527e-04,13.96
18352,1000000,gain=200,-2.708675e-05,15.77
18389,1000000,open_loop,-1.533293e-04,13.97
18389,1000000,gain=200,-2.708675e-05,15.87
18426,1000000,open_loop,-1.537949e-04,13.96
18426,1000000,gain=200,-2.708675e-05,15.90
18463,1000000,open_loop,-1.524816e-04,13.98
18463,1000000,gain=200,-2.708675e-05,15.74
0,10000000,open_loop,-1.586799e-04,137.74
0,10000000,gain=200,-2.727808e-05,155.24
37,10000000,open_loop,-1.577941e-04,137.49
37,10000000,gain=200,-2.728372e-05,154.98
74,10000000,open_loop,-1.594651e-04,137.20
74,10000000,gain=200,-2.728396e-05,155.09
111,10000000,open_loop,-1.594802e-04,137.27
111,10000000,gain=200,-2.728372e-05,158.76
148,10000000,open_loop,-1.590777e-04,137.70
148,10000000,gain=200,-2.728480e-05,157.63
185,10000000,open_loop,-1.580026e-04,138.09
185,10000000,gain=200,-2.728404e-05,154.89
222,10000000,open_loop,-1.586446e-04,138.24
222,10000000,gain=200,-2.728372e-05,160.72
259,10000000,open_loop,-1.589273e-04,137.49
259,10000000,gain=200,-2.728372e-05,155.06
296,10000000,open_loop,-1.591478e-04,138.09
296,10000000,gain=200,-2.728372e-05,154.40
333,10000000,open_loop,-1.586755e-04,137.40
333,10000000,gain=200,-2.728470e-05,155.18
370,10000000,open_loop,-1.595801e-04,137.46
370,10000000,gain=200,-2.728372e-05,155.23
407,10000000,open_loop,-1.596313e-04,137.12
407,10000000,gain=200,-2.727823e-05,155.14
444,10000000,open_loop,-1.589440e-04,137.60
444,10000000,gain=200,-2.728372e-05,154.97
481,10000000,open_loop,-1.585081e-04,136.97
481,10000000,gain=200,-2.728404e-05,154.55
518,10000000,open_loop,-1.601503e-04,137.63
518,10000000,gain=200,-2.728633e-05,155.42
555,10000000,open_loop,-1.600132e-04,137.27
555,10000000,gain=200,-2.728372e-05,154.30
592,10000000,open_loop,-1.585183e-04,137.58
592,10000000,gain=200,-2.728372e-05,154.44
629,10000000,open_loop,-1.586499e-04,137.11
629,10000000,gain=200,-2.728372e-05,158.20
666,10000000,open_loop,-1.585801e-04,137.51
666,10000000,gain=200,-2.728372e-05,163.32
703,10000000,open_loop,-1.583019e-04,137.65
703,10000000,gain=200,-2.728404e-05,154.57
740,10000000,open_loop,-1.581933e-04,138.08
740,10000000,gain=200,-2.728372e-05,156.77
777,10000000,open_loop,-1.585126e-04,137.48
777,10000000,gain=200,-2.728399e-05,154.87
814,10000000,open_loop,-1.588484e-04,137.89
814,10000000,gain=200,-2.728372e-05,158.88
851,10000000,open_loop,-1.588088e-04,136.91
851,10000000,gain=200,-2.727823e-05,157.09
888,10000000,open_loop,-1.587967e-04,137.64
888,10000000,gain=200,-2.728372e-05,154.76
925,10000000,open_loop,-1.589431e-04,138.26
925,10000000,gain=200,-2.728470e-05,154.69
962,10000000,open_loop,-1.591717e-04,137.49
962,10000000,gain=200,-2.728411e-05,155.07
999,10000000,open_loop,-1.574611e-04,137.24
999,10000000,gain=200,-2.728372e-05,154.71
1036,10000000,open_loop,-1.586074e-04,137.76
1036,10000000,gain=200,-2.728372e-05,154.95
1073,10000000,open_loop,-1.583092e-04,136.91
1073,10000000,gain=200,-2.728372e-05,154.06
1110,10000000,open_loop,-1.584173e-04,136.90
1110,10000000,gain=200,-2.728372e-05,154.43
1147,10000000,open_loop,-1.602234e-04,137.81
1147,10000000,gain=200,-2.728404e-05,154.77
1184,10000000,open_loop,-1.592647e-04,137.16
1184,10000000,gain=200,-2.728372e-05,158.53
1221,10000000,open_loop,-1.580011e-04,137.32
1221,10000000,gain=200,-2.728404e-05,154.72
1258,10000000,open_loop,-1.591279e-04,137.13
1258,10000000,gain=200,-2.728487e-05,158.91
1295,10000000,open_loop,-1.581373e-04,136.99
1295,10000000,gain=200,-2.728372e-05,154.46
1332,10000000,open_loop,-1.587289e-04,137.67
1332,10000000,gain=200,-2.728372e-05,159.63
1369,10000000,open_loop,-1.582688e-04,137.66
1369,10000000,gain=200,-2.728372e-05,163.06
1406,10000000,open_loop,-1.590933e-04,137.56
1406,10000000,gain=200,-2.728372e-05,154.24
1443,10000000,open_loop,-1.592511e-04,136.85
1443,10000000,gain=200,-2.728404e-05,154.71
1480,10000000,open_loop,-1.590917e-04,137.56
1480,10000000,gain=200,-2.728372e-05,154.66
1517,10000000,open_loop,-1.581062e-04,137.21
1517,10000000,gain=200,-2.728372e-05,154.53
1554,10000000,open_loop,-1.563984e-04,137.68
1554,10000000,gain=200,-2.728372e-05,154.67
1591,10000000,open_loop,-1.581720e-04,137.01
1591,10000000,gain=200,-2.728372e-05,154.63
1628,10000000,open_loop,-1.592043e-04,137.61
1628,10000000,gain=200,-2.727959e-05,154.55
1665,10000000,open_loop,-1.588373e-04,136.97
1665,10000000,gain=200,-2.728372e-05,154.74
1702,10000000,open_loop,-1.576679e-04,137.00
1702,10000000,gain=200,-2.728404e-05,154.68
1739,10000000,open_loop,-1.594089e-04,137.67
1739,10000000,gain=200,-2.728404e-05,154.44
1776,10000000,open_loop,-1.593799e-04,136.75
1776,10000000,gain=200,-2.728399e-05,156.89
1813,10000000,open_loop,-1.586457e-04,137.42
1813,10000000,gain=200,-2.728404e-05,153.90
1850,10000000,open_loop,-1.575638e-04,136.80
1850,10000000,gain=200,-2.728404e-05,158.61
1887,10000000,open_loop,-1.584392e-04,137.07
1887,10000000,gain=200,-2.728372e-05,154.61
1924,10000000,open_loop,-1.582263e-04,136.38
1924,10000000,gain=200,-2.728372e-05,158.41
1961,10000000,open_loop,-1.595516e-04,137.14
1961,10000000,gain=200,-2.728402e-05,164.44
1998,10000000,open_loop,-1.578924e-04,137.44
1998,10000000,gain=200,-2.728372e-05,154.41
2035,10000000,open_loop,-1.584280e-04,137.04
2035,10000000,gain=200,-2.728487e-05,154.70
2072,10000000,open_loop,-1.590058e-04,136.98
2072,10000000,gain=200,-2.728372e-05,154.40
2109,10000000,open_loop,-1.586911e-04,136.75
2109,10000000,gain=200,-2.728402e-05,154.62
2146,10000000,open_loop,-1.586498e-04,137.16
2146,10000000,gain=200,-2.728372e-05,154.65
2183,10000000,open_loop,-1.597932e-04,137.10
2183,10000000,gain=200,-2.728372e-05,154.23
2220,10000000,open_loop,-1.587575e-04,136.92
2220,10000000,gain=200,-2.728372e-05,154.43
2257,10000000,open_loop,-1.586791e-04,137.16
2257,10000000,gain=200,-2.728372e-05,154.70
2294,10000000,open_loop,-1.589290e-04,136.75
2294,10000000,gain=200,-2.728404e-05,154.62
2331,10000000,open_loop,-1.584739e-04,136.77
2331,10000000,gain=200,-2.728372e-05,154.38
2368,10000000,open_loop,-1.586179e-04,136.48
2368,10000000,gain=200,-2.728399e-05,154.10
2405,10000000,open_loop,-1.574803e-04,136.61
2405,10000000,gain=200,-2.728372e-05,157.27
2442,10000000,open_loop,-1.587591e-04,137.23
2442,10000000,gain=200,-2.728372e-05,153.78
2479,10000000,open_loop,-1.592032e-04,136.90
2479,10000000,gain=200,-2.728372e-05,159.30
2516,10000000,open_loop,-1.579031e-04,136.64
2516,10000000,gain=200,-2.728372e-05,154.50
2553,10000000,open_loop,-1.592681e-04,136.70
2553,10000000,gain=200,-2.728404e-05,158.91
2590,10000000,open_loop,-1.586311e-04,136.63
2590,10000000,gain=200,-2.728372e-05,154.42
2627,10000000,open_loop,-1.592283e-04,137.27
2627,10000000,gain=200,-2.728404e-05,154.40
2664,10000000,open_loop,-1.594081e-04,136.67
2664,10000000,gain=200,-2.728396e-05,156.20
2701,10000000,open_loop,-1.584276e-04,136.92
2701,10000000,gain=200,-2.728372e-05,153.41
2738,10000000,open_loop,-1.595558e-04,136.77
2738,10000000,gain=200,-2.728404e-05,154.30
2775,10000000,open_loop,-1.589849e-04,137.18
2775,10000000,gain=200,-2.728404e-05,154.06
2812,10000000,open_loop,-1.591081e-04,136.02
2812,10000000,gain=200,-2.728524e-05,153.90
2849,10000000,open_loop,-1.597031e-04,136.55
2849,10000000,gain=200,-2.728372e-05,153.96
2886,10000000,open_loop,-1.591087e-04,136.42
2886,10000000,gain=200,-2.728404e-05,153.98
2923,10000000,open_loop,-1.572996e-04,136.71
2923,10000000,gain=200,-2.728372e-05,153.51
2960,10000000,open_loop,-1.596582e-04,136.20
2960,10000000,gain=200,-2.728372e-05,154.30
2997,10000000,open_loop,-1.604446e-04,136.51
2997,10000000,gain=200,-2.728372e-05,154.36
3034,10000000,open_loop,-1.588827e-04,136.59
3034,10000000,gain=200,-2.728372e-05,154.07
3071,10000000,open_loop,-1.595251e-04,137.01
3071,10000000,gain=200,-2.728372e-05,157.89
3108,10000000,open_loop,-1.581804e-04,136.69
3108,10000000,gain=200,-2.728393e-05,157.74
3145,10000000,open_loop,-1.577426e-04,136.76
3145,10000000,gain=200,-2.728372e-05,154.11
3182,10000000,open_loop,-1.587892e-04,136.64
3182,10000000,gain=200,-2.728372e-05,158.36
3219,10000000,open_loop,-1.599380e-04,136.99
3219,10000000,gain=200,-2.728372e-05,154.39
3256,10000000,open_loop,-1.596770e-04,136.57
3256,10000000,gain=200,-2.728372e-05,153.93
3293,10000000,open_loop,-1.604514e-04,136.15
3293,10000000,gain=200,-2.728372e-05,153.82
3330,10000000,open_loop,-1.600479e-04,136.49
3330,10000000,gain=200,-2.728411e-05,154.19
3367,10000000,open_loop,-1.583519e-04,137.12
3367,10000000,gain=200,-2.728372e-05,154.08
3404,10000000,open_loop,-1.587818e-04,136.85
3404,10000000,gain=200,-2.727851e-05,153.95
3441,10000000,open_loop,-1.591683e-04,136.42
3441,10000000,gain=200,-2.728404e-05,154.22
3478,10000000,open_loop,-1.588644e-04,136.39
3478,10000000,gain=200,-2.728372e-05,154.08
3515,10000000,open_loop,-1.588085e-04,136.54
3515,10000000,gain=200,-2.728372e-05,154.07
3552,10000000,open_loop,-1.589305e-04,136.18
3552,10000000,gain=200,-2.728372e-05,154.09
3589,10000000,open_loop,-1.579229e-04,136.19
3589,10000000,gain=200,-2.727816e-05,155.77
3626,10000000,open_loop,-1.596710e-04,136.84
3626,10000000,gain=200,-2.728372e-05,163.48
3663,10000000,open_loop,-1.590048e-04,136.98
3663,10000000,gain=200,-2.728404e-05,154.14
3700,10000000,open_loop,-1.589344e-04,136.56
3700,10000000,gain=200,-2.728404e-05,154.34
3737,10000000,open_loop,-1.585064e-04,136.24
3737,10000000,gain=200,-2.728372e-05,154.01
3774,10000000,open_loop,-1.589771e-04,136.29
3774,10000000,gain=200,-2.728487e-05,158.07
3811,10000000,open_loop,-1.602138e-04,136.54
3811,10000000,gain=200,-2.728372e-05,155.98
3848,10000000,open_loop,-1.578669e-04,136.98
3848,10000000,gain=200,-2.728372e-05,154.15
3885,10000000,open_loop,-1.600552e-04,136.75
3885,10000000,gain=200,-2.728372e-05,153.83
3922,10000000,open_loop,-1.584892e-04,136.66
3922,10000000,gain=200,-2.728372e-05,154.44
3959,10000000,open_loop,-1.595649e-04,136.20
3959,10000000,gain=200,-2.728372e-05,154.25
3996,10000000,open_loop,-1.582669e-04,136.62
3996,10000000,gain=200,-2.728372e-05,154.15
4033,10000000,open_loop,-1.592132e-04,136.30
4033,10000000,gain=200,-2.728372e-05,153.75
4070,10000000,open_loop,-1.592444e-04,136.66
4070,10000000,gain=200,-2.728399e-05,154.14
4107,10000000,open_loop,-1.598020e-04,136.76
4107,10000000,gain=200,-2.728389e-05,154.22
4144,10000000,open_loop,-1.589171e-04,136.94
4144,10000000,gain=200,-2.728372e-05,157.85
4181,10000000,open_loop,-1.592791e-04,136.56
4181,10000000,gain=200,-2.728372e-05,154.28
4218,10000000,open_loop,-1.587098e-04,136.23
4218,10000000,gain=200,-2.728393e-05,158.71
4255,10000000,open_loop,-1.582065e-04,136.60
4255,10000000,gain=200,-2.728372e-05,154.20
4292,10000000,open_loop,-1.601723e-04,137.12
4292,10000000,gain=200,-2.728372e-05,159.56
4329,10000000,open_loop,-1.599505e-04,137.05
4329,10000000,gain=200,-2.728372e-05,162.29
4366,10000000,open_loop,-1.588364e-04,136.55
4366,10000000,gain=200,-2.727965e-05,153.38
4403,10000000,open_loop,-1.599200e-04,136.88
4403,10000000,gain=200,-2.728445e-05,153.77
4440,10000000,open_loop,-1.578303e-04,136.43
4440,10000000,gain=200,-2.728372e-05,154.03
4477,10000000,open_loop,-1.588243e-04,136.42
4477,10000000,gain=200,-2.728492e-05,153.98
4514,10000000,open_loop,-1.598518e-04,136.17
4514,10000000,gain=200,-2.728372e-05,154.24
4551,10000000,open_loop,-1.576793e-04,137.30
4551,10000000,gain=200,-2.728372e-05,153.79
4588,10000000,open_loop,-1.575136e-04,136.78
4588,10000000,gain=200,-2.728372e-05,153.98
4625,10000000,open_loop,-1.583488e-04,136.33
4625,10000000,gain=200,-2.728372e-05,154.30
4662,10000000,open_loop,-1.578347e-04,136.22
4662,10000000,gain=200,-2.728469e-05,154.33
4699,10000000,open_loop,-1.593605e-04,136.49
4699,10000000,gain=200,-2.728372e-05,154.03
4736,10000000,open_loop,-1.577458e-04,137.55
4736,10000000,gain=200,-2.728372e-05,153.39
4773,10000000,open_loop,-1.590083e-04,136.57
4773,10000000,gain=200,-2.728372e-05,157.20
4810,10000000,open_loop,-1.575759e-04,136.83
4810,10000000,gain=200,-2.728372e-05,153.80
4847,10000000,open_loop,-1.596819e-04,136.95
4847,10000000,gain=200,-2.728372e-05,159.91
4884,10000000,open_loop,-1.568443e-04,136.54
4884,10000000,gain=200,-2.728372e-05,154.24
4921,10000000,open_loop,-1.587383e-04,136.08
4921,10000000,gain=200,-2.728389e-05,153.78
4958,10000000,open_loop,-1.585338e-04,136.39
4958,10000000,gain=200,-2.728429e-05,153.87
4995,10000000,open_loop,-1.588577e-04,136.33
4995,10000000,gain=200,-2.728502e-05,154.10
5032,10000000,open_loop,-1.581452e-04,137.02
5032,10000000,gain=200,-2.728372e-05,156.44
5069,10000000,open_loop,-1.593816e-04,136.65
5069,10000000,gain=200,-2.728372e-05,153.85
5106,10000000,open_loop,-1.596504e-04,136.21
5106,10000000,gain=200,-2.728372e-05,154.13
5143,10000000,open_loop,-1.593329e-04,137.25
5143,10000000,gain=200,-2.728372e-05,154.33
5180,10000000,open_loop,-1.590311e-04,138.07
5180,10000000,gain=200,-2.727851e-05,154.87
5217,10000000,open_loop,-1.605568e-04,137.83
5217,10000000,gain=200,-2.728404e-05,154.21
5254,10000000,open_loop,-1.586766e-04,136.67
5254,10000000,gain=200,-2.728385e-05,155.30
5291,10000000,open_loop,-1.581281e-04,136.93
5291,10000000,gain=200,-2.728372e-05,153.92
5328,10000000,open_loop,-1.583005e-04,136.67
5328,10000000,gain=200,-2.728499e-05,154.44
5365,10000000,open_loop,-1.600043e-04,136.43
5365,10000000,gain=200,-2.728391e-05,154.28
5402,10000000,open_loop,-1.591690e-04,136.21
5402,10000000,gain=200,-2.728411e-05,153.83
5439,10000000,open_loop,-1.583907e-04,136.29
5439,10000000,gain=200,-2.728372e-05,157.68
5476,10000000,open_loop,-1.585757e-04,136.63
5476,10000000,gain=200,-2.728372e-05,156.99
5513,10000000,open_loop,-1.586002e-04,137.48
5513,10000000,gain=200,-2.728372e-05,153.69
5550,10000000,open_loop,-1.576948e-04,136.79
5550,10000000,gain=200,-2.728404e-05,159.63
5587,10000000,open_loop,-1.602620e-04,136.38
5587,10000000,gain=200,-2.728372e-05,154.26
5624,10000000,open_loop,-1.590762e-04,137.01
5624,10000000,gain=200,-2.728372e-05,154.11
5661,10000000,open_loop,-1.585341e-04,136.49
5661,10000000,gain=200,-2.728372e-05,153.83
5698,10000000,open_loop,-1.600219e-04,136.49
5698,10000000,gain=200,-2.728372e-05,154.14
5735,10000000,open_loop,-1.581133e-04,136.60
5735,10000000,gain=200,-2.728372e-05,153.88
5772,10000000,open_loop,-1.589152e-04,136.31
5772,10000000,gain=200,-2.728487e-05,153.80
5809,10000000,open_loop,-1.591141e-04,136.99
5809,10000000,gain=200,-2.728372e-05,154.34
5846,10000000,open_loop,-1.583246e-04,136.72
5846,10000000,gain=200,-2.728372e-05,154.13
5883,10000000,open_loop,-1.586585e-04,136.22
5883,10000000,gain=200,-2.728399e-05,154.03
5920,10000000,open_loop,-1.580934e-04,136.71
5920,10000000,gain=200,-2.728372e-05,154.09
5957,10000000,open_loop,-1.591942e-04,136.36
5957,10000000,gain=200,-2.728404e-05,158.94
5994,10000000,open_loop,-1.572163e-04,137.01
5994,10000000,gain=200,-2.728372e-05,157.26
6031,10000000,open_loop,-1.598210e-04,136.65
6031,10000000,gain=200,-2.728372e-05,153.84
6068,10000000,open_loop,-1.600651e-04,136.97
6068,10000000,gain=200,-2.728487e-05,161.38
6105,10000000,open_loop,-1.581766e-04,137.07
6105,10000000,gain=200,-2.728372e-05,153.55
6142,10000000,open_loop,-1.582825e-04,136.59
6142,10000000,gain=200,-2.728404e-05,154.23
6179,10000000,open_loop,-1.580720e-04,136.77
6179,10000000,gain=200,-2.728372e-05,153.89
6216,10000000,open_loop,-1.592777e-04,136.10
6216,10000000,gain=200,-2.728372e-05,153.96
6253,10000000,open_loop,-1.584637e-04,136.66
6253,10000000,gain=200,-2.728372e-05,154.11
6290,10000000,open_loop,-1.602662e-04,137.03
6290,10000000,gain=200,-2.728399e-05,154.11
6327,10000000,open_loop,-1.603779e-04,136.46
6327,10000000,gain=200,-2.728404e-05,154.29
6364,10000000,open_loop,-1.585610e-04,136.66
6364,10000000,gain=200,-2.728372e-05,154.31
6401,10000000,open_loop,-1.585233e-04,136.56
6401,10000000,gain=200,-2.728399e-05,154.18
6438,10000000,open_loop,-1.589198e-04,136.84
6438,10000000,gain=200,-2.728372e-05,154.19
6475,10000000,open_loop,-1.592067e-04,136.23
6475,10000000,gain=200,-2.728372e-05,154.09
6512,10000000,open_loop,-1.578243e-04,137.19
6512,10000000,gain=200,-2.728372e-05,156.86
6549,10000000,open_loop,-1.598065e-04,136.70
6549,10000000,gain=200,-2.728372e-05,154.20
6586,10000000,open_loop,-1.572754e-04,136.68
6586,10000000,gain=200,-2.728372e-05,155.68
6623,10000000,open_loop,-1.583777e-04,136.55
6623,10000000,gain=200,-2.728393e-05,153.95
6660,10000000,open_loop,-1.590022e-04,136.21
6660,10000000,gain=200,-2.728372e-05,159.05
6697,10000000,open_loop,-1.588150e-04,136.59
6697,10000000,gain=200,-2.728470e-05,157.94
6734,10000000,open_loop,-1.596305e-04,136.78
6734,10000000,gain=200,-2.728404e-05,154.04
6771,10000000,open_loop,-1.590684e-04,136.58
6771,10000000,gain=200,-2.728372e-05,156.16
6808,10000000,open_loop,-1.597156e-04,136.58
6808,10000000,gain=200,-2.728372e-05,154.24
6845,10000000,open_loop,-1.594950e-04,136.18
6845,10000000,gain=200,-2.728372e-05,154.22
6882,10000000,open_loop,-1.597885e-04,136.65
6882,10000000,gain=200,-2.726776e-05,154.22
6919,10000000,open_loop,-1.589952e-04,136.59
6919,10000000,gain=200,-2.728372e-05,153.89
6956,10000000,open_loop,-1.589457e-04,136.74
6956,10000000,gain=200,-2.728487e-05,154.06
6993,10000000,open_loop,-1.593843e-04,136.55
6993,10000000,gain=200,-2.728372e-05,154.30
7030,10000000,open_loop,-1.599081e-04,136.90
7030,10000000,gain=200,-2.728372e-05,154.36
7067,10000000,open_loop,-1.587263e-04,136.44
7067,10000000,gain=200,-2.728404e-05,154.22
7104,10000000,open_loop,-1.596523e-04,136.56
7104,10000000,gain=200,-2.728372e-05,153.93
7141,10000000,open_loop,-1.590067e-04,137.17
7141,10000000,gain=200,-2.728372e-05,153.58
7178,10000000,open_loop,-1.584314e-04,136.61
7178,10000000,gain=200,-2.728404e-05,158.38
7215,10000000,open_loop,-1.573018e-04,136.87
7215,10000000,gain=200,-2.727816e-05,161.08
7252,10000000,open_loop,-1.588418e-04,136.63
7252,10000000,gain=200,-2.728372e-05,154.08
7289,10000000,open_loop,-1.586611e-04,136.53
7289,10000000,gain=200,-2.728396e-05,157.34
7326,10000000,open_loop,-1.589866e-04,136.56
7326,10000000,gain=200,-2.728372e-05,154.12
7363,10000000,open_loop,-1.582301e-04,136.44
7363,10000000,gain=200,-2.728372e-05,157.50
7400,10000000,open_loop,-1.589020e-04,136.24
7400,10000000,gain=200,-2.728387e-05,156.59
7437,10000000,open_loop,-1.587771e-04,136.75
7437,10000000,gain=200,-2.728372e-05,154.28
7474,10000000,open_loop,-1.591330e-04,136.64
7474,10000000,gain=200,-2.727823e-05,154.00
7511,10000000,open_loop,-1.595571e-04,136.69
7511,10000000,gain=200,-2.728510e-05,154.32
7548,10000000,open_loop,-1.590756e-04,136.58
7548,10000000,gain=200,-2.728372e-05,154.38
7585,10000000,open_loop,-1.573071e-04,136.15
7585,10000000,gain=200,-2.728372e-05,153.93
7622,10000000,open_loop,-1.578857e-04,136.85
7622,10000000,gain=200,-2.728372e-05,154.01
7659,10000000,open_loop,-1.575200e-04,136.39
7659,10000000,gain=200,-2.728404e-05,154.18
7696,10000000,open_loop,-1.584237e-04,137.37
7696,10000000,gain=200,-2.728372e-05,154.45
7733,10000000,open_loop,-1.588764e-04,137.03
7733,10000000,gain=200,-2.728372e-05,158.46
7770,10000000,open_loop,-1.583576e-04,136.78
7770,10000000,gain=200,-2.727823e-05,154.16
7807,10000000,open_loop,-1.596009e-04,136.34
7807,10000000,gain=200,-2.728372e-05,157.94
7844,10000000,open_loop,-1.586603e-04,136.81
7844,10000000,gain=200,-2.728372e-05,153.56
7881,10000000,open_loop,-1.580140e-04,136.60
7881,10000000,gain=200,-2.728372e-05,158.95
7918,10000000,open_loop,-1.597707e-04,136.91
7918,10000000,gain=200,-2.728372e-05,153.83
7955,10000000,open_loop,-1.588542e-04,136.54
7955,10000000,gain=200,-2.728372e-05,153.90
7992,10000000,open_loop,-1.596634e-04,137.02
7992,10000000,gain=200,-2.728372e-05,156.13
8029,10000000,open_loop,-1.581178e-04,137.09
8029,10000000,gain=200,-2.728476e-05,154.27
8066,10000000,open_loop,-1.599987e-04,136.99
8066,10000000,gain=200,-2.728372e-05,154.19
